p_code;p_caract_3;p_caract_1;grupo_final;nivel_agrupacion;pacientes_p_code;pacientes_p_caract_3;pacientes_p_caract_1
2W1PX6Z;2W1;2;rare_sec_2;seccion_rare;1;8;53
0JH609Z;0JH;0;0JH609Z;codigo_completo;10;219;9118
07BC4ZZ;07B;0;07B;categoria_3_char;8;172;9118
0CTW0Z1;0CT;0;0CT;categoria_3_char;4;44;9118
0CTX0Z1;0CT;0;0CT;categoria_3_char;5;44;9118
0N8T0ZZ;0N8;0;rare_sec_0;seccion_rare;1;4;9118
0N8V0ZZ;0N8;0;rare_sec_0;seccion_rare;1;4;9118
0NHT04Z;0NH;0;rare_sec_0;seccion_rare;1;2;9118
0NHV04Z;0NH;0;rare_sec_0;seccion_rare;1;2;9118
0DBE8ZX;0DB;0;0DBE8ZX;codigo_completo;32;882;9118
0DBH8ZZ;0DB;0;0DBH8ZZ;codigo_completo;31;882;9118
0HB6XZX;0HB;0;0HB;categoria_3_char;4;206;9118
0UT0FZZ;0UT;0;0UT;categoria_3_char;1;195;9118
0CTG0ZZ;0CT;0;0CT;categoria_3_char;3;44;9118
0T788DZ;0T7;0;0T7;categoria_3_char;9;85;9118
0T9030Z;0T9;0;0T9;categoria_3_char;6;327;9118
0T9130Z;0T9;0;0T9;categoria_3_char;3;327;9118
0D5R3ZZ;0D5;0;0D5;categoria_3_char;1;36;9118
031J0JK;031;0;031;categoria_3_char;4;21;9118
0TB04ZZ;0TB;0;0TB;categoria_3_char;3;153;9118
02PY33Z;02P;0;rare_sec_0;seccion_rare;4;13;9118
0JPT0XZ;0JP;0;0JP;categoria_3_char;6;48;9118
03HB33Z;03H;0;03HB33Z;codigo_completo;74;132;9118
03PY33Z;03P;0;rare_sec_0;seccion_rare;3;3;9118
05PY33Z;05P;0;05PY33Z;codigo_completo;14;19;9118
06HM33Z;06H;0;06HM33Z;codigo_completo;13;27;9118
0B21XEZ;0B2;0;rare_sec_0;seccion_rare;2;5;9118
0BH13EZ;0BH;0;0BH;categoria_3_char;1;46;9118
0BP17DZ;0BP;0;rare_sec_0;seccion_rare;1;8;9118
0BP1XDZ;0BP;0;rare_sec_0;seccion_rare;6;8;9118
0D2DXUZ;0D2;0;rare_sec_0;seccion_rare;1;6;9118
0DHA4UZ;0DH;0;0DH;categoria_3_char;2;271;9118
0HBEXZX;0HB;0;0HB;categoria_3_char;3;206;9118
0BJK8ZZ;0BJ;0;0BJ;categoria_3_char;1;54;9118
0W9B3ZX;0W9;0;0W9;categoria_3_char;3;291;9118
0HR6X74;0HR;0;0HR;categoria_3_char;9;92;9118
0HR6XK4;0HR;0;0HR;categoria_3_char;1;92;9118
0HR8X74;0HR;0;0HR;categoria_3_char;4;92;9118
0HR8XK4;0HR;0;0HR;categoria_3_char;2;92;9118
0HRCXK4;0HR;0;0HR;categoria_3_char;6;92;9118
0HRHXK4;0HR;0;0HR;categoria_3_char;4;92;9118
0HRKXK4;0HR;0;0HR;categoria_3_char;3;92;9118
3E10X8Z;3E1;3;3E1;categoria_3_char;6;63;2182
0SRR019;0SR;0;0SR;categoria_3_char;4;525;9118
0DB14ZX;0DB;0;0DB;categoria_3_char;1;882;9118
0LBM4ZZ;0LB;0;0LB;categoria_3_char;1;83;9118
0SR007Z;0SR;0;0SR;categoria_3_char;1;525;9118
0SGK07Z;0SG;0;0SG;categoria_3_char;1;99;9118
0D1B0Z4;0D1;0;0D1B0Z4;codigo_completo;15;166;9118
0DBK0ZZ;0DB;0;0DB;categoria_3_char;2;882;9118
0DBN0ZZ;0DB;0;0DB;categoria_3_char;8;882;9118
0DBS0ZZ;0DB;0;0DB;categoria_3_char;5;882;9118
0DBV0ZZ;0DB;0;0DB;categoria_3_char;2;882;9118
0DBW0ZZ;0DB;0;0DB;categoria_3_char;6;882;9118
0DTP0ZZ;0DT;0;0DT;categoria_3_char;7;221;9118
3E0M305;3E0;3;3E0;categoria_3_char;1;1527;2182
0TPBX0Z;0TP;0;0TP;categoria_3_char;5;57;9118
5A09358;5A0;5;5A0;categoria_3_char;3;446;953
BH41ZZZ;BH4;B;rare_sec_B;seccion_rare;3;4;1410
0991XZZ;099;0;099;categoria_3_char;1;87;9118
0DB38ZX;0DB;0;0DB38ZX;codigo_completo;22;882;9118
02120AW;021;0;021;categoria_3_char;6;120;9118
03B04ZZ;03B;0;03B;categoria_3_char;2;68;9118
0MBC0ZZ;0MB;0;0MB;categoria_3_char;3;33;9118
4B02XTZ;4B0;4;4B02XTZ;codigo_completo;25;79;2157
4A0234Z;4A0;4;4A0;categoria_3_char;9;723;2157
B3101ZZ;B31;B;B3101ZZ;codigo_completo;20;48;1410
B4101ZZ;B41;B;B41;categoria_3_char;5;39;1410
B41G1ZZ;B41;B;B41G1ZZ;codigo_completo;10;39;1410
07BH4ZX;07B;0;07B;categoria_3_char;1;172;9118
07BJ4ZX;07B;0;07B;categoria_3_char;1;172;9118
0WQF4ZZ;0WQ;0;0WQ;categoria_3_char;5;165;9118
0PS404Z;0PS;0;0PS;categoria_3_char;3;181;9118
0QS004Z;0QS;0;0QS;categoria_3_char;4;304;9118
0WQ23ZZ;0WQ;0;0WQ;categoria_3_char;1;165;9118
095L0ZZ;095;0;095;categoria_3_char;2;40;9118
0HBKXZZ;0HB;0;0HBKXZZ;codigo_completo;10;206;9118
0HRKX74;0HR;0;0HR;categoria_3_char;6;92;9118
0HRNX74;0HR;0;0HR;categoria_3_char;6;92;9118
30233K1;302;3;30233K1;codigo_completo;14;739;2182
07B13ZX;07B;0;07B;categoria_3_char;3;172;9118
0B9K8ZX;0B9;0;0B9;categoria_3_char;3;111;9118
0BBF8ZX;0BB;0;0BB;categoria_3_char;6;91;9118
0HQ0XZZ;0HQ;0;0HQ0XZZ;codigo_completo;21;102;9118
0HQGXZZ;0HQ;0;0HQ;categoria_3_char;1;102;9118
3E03305;3E0;3;3E03305;codigo_completo;20;1527;2182
3E0137Z;3E0;3;3E0;categoria_3_char;6;1527;2182
0FC98ZZ;0FC;0;0FC98ZZ;codigo_completo;57;63;9118
0Y6N0Z9;0Y6;0;0Y6;categoria_3_char;4;66;9118
0LQ10ZZ;0LQ;0;0LQ;categoria_3_char;5;45;9118
0RNJ0ZZ;0RN;0;rare_sec_0;seccion_rare;2;12;9118
0UUF4JZ;0UU;0;rare_sec_0;seccion_rare;1;6;9118
0SG1071;0SG;0;0SG1071;codigo_completo;10;99;9118
047C3D6;047;0;047;categoria_3_char;5;164;9118
0VB00ZZ;0VB;0;0VB00ZZ;codigo_completo;12;93;9118
0J9N0ZZ;0J9;0;0J9;categoria_3_char;2;38;9118
BF120ZZ;BF1;B;BF1;categoria_3_char;5;87;1410
041D0JH;041;0;041;categoria_3_char;1;123;9118
04UL3JZ;04U;0;rare_sec_0;seccion_rare;3;6;9118
4A023N8;4A0;4;4A023N8;codigo_completo;10;723;2157
0DTG4ZZ;0DT;0;0DTG4ZZ;codigo_completo;12;221;9118
0GBM0ZZ;0GB;0;0GB;categoria_3_char;3;20;9118
B4201ZZ;B42;B;rare_sec_B;seccion_rare;5;8;1410
0D194ZB;0D1;0;0D1;categoria_3_char;1;166;9118
0T29X0Z;0T2;0;rare_sec_0;seccion_rare;8;15;9118
0WBF4ZZ;0WB;0;rare_sec_0;seccion_rare;3;14;9118
0SRS01A;0SR;0;0SR;categoria_3_char;2;525;9118
0DW08UZ;0DW;0;rare_sec_0;seccion_rare;1;13;9118
10S0XZZ;10S;1;rare_sec_1;seccion_rare;6;6;1060
0CB70ZZ;0CB;0;0CB;categoria_3_char;4;39;9118
0J943ZZ;0J9;0;0J9;categoria_3_char;1;38;9118
0KXH0Z2;0KX;0;rare_sec_0;seccion_rare;2;9;9118
0F798ZZ;0F7;0;0F7;categoria_3_char;8;61;9118
0FHB8DZ;0FH;0;rare_sec_0;seccion_rare;7;11;9118
0FHD8DZ;0FH;0;rare_sec_0;seccion_rare;6;11;9118
BF10YZZ;BF1;B;BF10YZZ;codigo_completo;12;87;1410
041K09P;041;0;041;categoria_3_char;2;123;9118
0HDKXZZ;0HD;0;rare_sec_0;seccion_rare;2;11;9118
0LBN0ZZ;0LB;0;0LB;categoria_3_char;4;83;9118
0QBG0ZZ;0QB;0;0QB;categoria_3_char;3;187;9118
0RP10AZ;0RP;0;rare_sec_0;seccion_rare;3;11;9118
02703ZZ;027;0;02703ZZ;codigo_completo;24;299;9118
09BQ4ZZ;09B;0;09B;categoria_3_char;3;63;9118
0BB68ZX;0BB;0;0BB;categoria_3_char;8;91;9118
0FB20ZZ;0FB;0;0FB;categoria_3_char;2;89;9118
07BH3ZX;07B;0;07B;categoria_3_char;1;172;9118
0BB28ZX;0BB;0;0BB;categoria_3_char;2;91;9118
0NBV0ZZ;0NB;0;0NB;categoria_3_char;7;22;9118
0JB80ZX;0JB;0;0JB;categoria_3_char;1;103;9118
0Y0C3ZZ;0Y0;0;rare_sec_0;seccion_rare;1;3;9118
0Y0D3ZZ;0Y0;0;rare_sec_0;seccion_rare;1;3;9118
04104JK;041;0;041;categoria_3_char;3;123;9118
0JBN0ZX;0JB;0;0JB;categoria_3_char;1;103;9118
3E1U38Z;3E1;3;3E1;categoria_3_char;9;63;2182
0QS804Z;0QS;0;0QS;categoria_3_char;4;304;9118
0SP90JZ;0SP;0;0SP;categoria_3_char;7;39;9118
07B14ZX;07B;0;07B;categoria_3_char;1;172;9118
0CBM8ZX;0CB;0;0CB;categoria_3_char;5;39;9118
0CJS8ZZ;0CJ;0;rare_sec_0;seccion_rare;6;8;9118
07TD4ZZ;07T;0;07TD4ZZ;codigo_completo;11;91;9118
07B50ZZ;07B;0;07B50ZZ;codigo_completo;12;172;9118
0FB00ZX;0FB;0;0FB;categoria_3_char;1;89;9118
3E033XZ;3E0;3;3E0;categoria_3_char;5;1527;2182
02UG0JZ;02U;0;rare_sec_0;seccion_rare;8;15;9118
0T7C8ZZ;0T7;0;0T7;categoria_3_char;1;85;9118
0JH604Z;0JH;0;0JH;categoria_3_char;5;219;9118
025S3ZZ;025;0;025;categoria_3_char;1;83;9118
025T3ZZ;025;0;025;categoria_3_char;1;83;9118
0FB04ZX;0FB;0;0FB;categoria_3_char;3;89;9118
0JPT0MZ;0JP;0;0JP;categoria_3_char;1;48;9118
03QJ3ZZ;03Q;0;rare_sec_0;seccion_rare;1;4;9118
0HB8XZZ;0HB;0;0HB;categoria_3_char;3;206;9118
099500Z;099;0;099;categoria_3_char;6;87;9118
099600Z;099;0;099;categoria_3_char;7;87;9118
0SRB029;0SR;0;0SR;categoria_3_char;5;525;9118
0QS704Z;0QS;0;0QS704Z;codigo_completo;10;304;9118
0DBP4ZZ;0DB;0;0DB;categoria_3_char;7;882;9118
0DBW4ZX;0DB;0;0DB;categoria_3_char;4;882;9118
0UB08ZX;0UB;0;0UB;categoria_3_char;1;58;9118
0UB08ZZ;0UB;0;0UB;categoria_3_char;2;58;9118
07BB0ZZ;07B;0;07B;categoria_3_char;2;172;9118
0W1G4J4;0W1;0;rare_sec_0;seccion_rare;3;5;9118
3E1M39Z;3E1;3;3E1;categoria_3_char;5;63;2182
5A15223;5A1;5;5A1;categoria_3_char;3;441;953
0J9R0ZZ;0J9;0;0J9;categoria_3_char;2;38;9118
021209W;021;0;021;categoria_3_char;2;120;9118
0BBN4ZX;0BB;0;0BB;categoria_3_char;4;91;9118
0W993ZX;0W9;0;0W9;categoria_3_char;7;291;9118
0BBF3ZX;0BB;0;0BB;categoria_3_char;1;91;9118
027236Z;027;0;027;categoria_3_char;2;299;9118
0BDP4ZZ;0BD;0;rare_sec_0;seccion_rare;3;8;9118
0J9N3ZZ;0J9;0;0J9;categoria_3_char;1;38;9118
0M940ZZ;0M9;0;rare_sec_0;seccion_rare;1;2;9118
0H9MXZZ;0H9;0;0H9;categoria_3_char;1;28;9118
0HBCXZZ;0HB;0;0HB;categoria_3_char;4;206;9118
0HBEXZZ;0HB;0;0HB;categoria_3_char;3;206;9118
0HR5XK4;0HR;0;0HR;categoria_3_char;3;92;9118
0HRCX74;0HR;0;0HR;categoria_3_char;6;92;9118
0HREX74;0HR;0;0HR;categoria_3_char;4;92;9118
0HREXK4;0HR;0;0HR;categoria_3_char;2;92;9118
0HRJXK4;0HR;0;0HR;categoria_3_char;2;92;9118
8E09XBH;8E0;8;8E09XBH;codigo_completo;16;94;94
3E043VG;3E0;3;3E0;categoria_3_char;1;1527;2182
02LR0ZT;02L;0;rare_sec_0;seccion_rare;1;4;9118
06H033T;06H;0;06H;categoria_3_char;9;27;9118
0DTJ0ZZ;0DT;0;0DT;categoria_3_char;7;221;9118
0W9G00Z;0W9;0;0W9;categoria_3_char;6;291;9118
0T7B8DZ;0T7;0;0T7;categoria_3_char;1;85;9118
0TCB8ZZ;0TC;0;0TC;categoria_3_char;5;35;9118
0ST40ZZ;0ST;0;rare_sec_0;seccion_rare;4;11;9118
0UT04ZZ;0UT;0;0UT;categoria_3_char;6;195;9118
B2101ZZ;B21;B;B21;categoria_3_char;7;644;1410
0JB10ZZ;0JB;0;0JB;categoria_3_char;4;103;9118
0WUN0JZ;0WU;0;0WUN0JZ;codigo_completo;11;119;9118
09BQ4ZX;09B;0;09B;categoria_3_char;1;63;9118
0Q8R0ZZ;0Q8;0;0Q8;categoria_3_char;5;50;9118
0QBH0ZZ;0QB;0;0QB;categoria_3_char;3;187;9118
0PSG04Z;0PS;0;0PS;categoria_3_char;7;181;9118
0RSJXZZ;0RS;0;rare_sec_0;seccion_rare;3;15;9118
0BB48ZX;0BB;0;0BB48ZX;codigo_completo;13;91;9118
0DQW0ZZ;0DQ;0;0DQ;categoria_3_char;1;49;9118
02BN0ZX;02B;0;rare_sec_0;seccion_rare;2;4;9118
0W9D0ZZ;0W9;0;0W9;categoria_3_char;3;291;9118
0W9D30Z;0W9;0;0W9;categoria_3_char;6;291;9118
0Y6Q0Z2;0Y6;0;0Y6;categoria_3_char;1;66;9118
0DB94ZX;0DB;0;0DB;categoria_3_char;7;882;9118
0PPP04Z;0PP;0;rare_sec_0;seccion_rare;1;18;9118
00B00ZZ;00B;0;00B;categoria_3_char;3;30;9118
0DV64CZ;0DV;0;0DV;categoria_3_char;7;39;9118
0DBL8ZZ;0DB;0;0DBL8ZZ;codigo_completo;35;882;9118
0DBM8ZZ;0DB;0;0DBM8ZZ;codigo_completo;23;882;9118
0DBN8ZZ;0DB;0;0DBN8ZZ;codigo_completo;40;882;9118
0DBP8ZZ;0DB;0;0DBP8ZZ;codigo_completo;22;882;9118
047M3Z1;047;0;047;categoria_3_char;1;164;9118
02HL0JZ;02H;0;02H;categoria_3_char;3;237;9118
08BQXZZ;08B;0;rare_sec_0;seccion_rare;1;2;9118
08QQXZZ;08Q;0;rare_sec_0;seccion_rare;1;3;9118
0HB1XZZ;0HB;0;0HB;categoria_3_char;5;206;9118
0HR1X73;0HR;0;0HR;categoria_3_char;1;92;9118
0R9J3ZZ;0R9;0;rare_sec_0;seccion_rare;1;3;9118
0U797ZZ;0U7;0;rare_sec_0;seccion_rare;1;12;9118
0B9M8ZZ;0B9;0;0B9;categoria_3_char;8;111;9118
3E1F88Z;3E1;3;3E1;categoria_3_char;2;63;2182
027035Z;027;0;027035Z;codigo_completo;34;299;9118
099B0ZZ;099;0;099;categoria_3_char;1;87;9118
041K0JN;041;0;041;categoria_3_char;2;123;9118
06BM0ZZ;06B;0;06B;categoria_3_char;2;93;9118
07T60ZZ;07T;0;07T60ZZ;codigo_completo;10;91;9118
0HTU0ZZ;0HT;0;0HTU0ZZ;codigo_completo;10;26;9118
0W380ZZ;0W3;0;0W3;categoria_3_char;2;60;9118
07B60ZZ;07B;0;07B60ZZ;codigo_completo;27;172;9118
0HBU0ZZ;0HB;0;0HBU0ZZ;codigo_completo;42;206;9118
02H60JZ;02H;0;02H;categoria_3_char;1;237;9118
02HK0JZ;02H;0;02H;categoria_3_char;2;237;9118
5A1223Z;5A1;5;5A1;categoria_3_char;7;441;953
B2121ZZ;B21;B;B21;categoria_3_char;5;644;1410
D0002ZZ;D00;D;rare_sec_D;seccion_rare;1;4;33
0HRMX73;0HR;0;0HR;categoria_3_char;2;92;9118
0F900ZX;0F9;0;0F9;categoria_3_char;1;46;9118
B03BZZZ;B03;B;rare_sec_B;seccion_rare;1;17;1410
BW281ZZ;BW2;B;BW2;categoria_3_char;5;63;1410
009600Z;009;0;009;categoria_3_char;9;99;9118
00P60JZ;00P;0;rare_sec_0;seccion_rare;3;4;9118
0DP60CZ;0DP;0;0DP;categoria_3_char;1;31;9118
0D1B4Z4;0D1;0;0D1;categoria_3_char;6;166;9118
0DTL0ZZ;0DT;0;0DT;categoria_3_char;1;221;9118
0DTN0ZZ;0DT;0;0DT;categoria_3_char;7;221;9118
0UBG0ZZ;0UB;0;0UB;categoria_3_char;1;58;9118
0DTF0ZZ;0DT;0;0DT;categoria_3_char;4;221;9118
0QP904Z;0QP;0;0QP;categoria_3_char;1;78;9118
0QBB0ZZ;0QB;0;0QB;categoria_3_char;3;187;9118
0MUP4JZ;0MU;0;0MU;categoria_3_char;1;86;9118
0SBC0ZZ;0SB;0;0SB;categoria_3_char;3;232;9118
0QSP04Z;0QS;0;0QS;categoria_3_char;6;304;9118
0SGN04Z;0SG;0;0SG;categoria_3_char;3;99;9118
0P8H0ZZ;0P8;0;rare_sec_0;seccion_rare;1;2;9118
0PUH07Z;0PU;0;rare_sec_0;seccion_rare;2;5;9118
0QB20ZZ;0QB;0;0QB;categoria_3_char;6;187;9118
0F9930Z;0F9;0;0F9;categoria_3_char;1;46;9118
04CL0Z6;04C;0;04C;categoria_3_char;2;26;9118
0KXF0Z2;0KX;0;rare_sec_0;seccion_rare;1;9;9118
6A800ZZ;6A8;6;6A800ZZ;codigo_completo;18;29;72
0F798DZ;0F7;0;0F798DZ;codigo_completo;33;61;9118
B2131ZZ;B21;B;B21;categoria_3_char;8;644;1410
4A02X4Z;4A0;4;4A0;categoria_3_char;4;723;2157
05H63DZ;05H;0;05H;categoria_3_char;2;350;9118
0S9C3ZZ;0S9;0;rare_sec_0;seccion_rare;2;18;9118
3E0U3GC;3E0;3;3E0;categoria_3_char;1;1527;2182
0QSB04Z;0QS;0;0QS;categoria_3_char;5;304;9118
0FB03ZX;0FB;0;0FB03ZX;codigo_completo;36;89;9118
4A043B2;4A0;4;4A0;categoria_3_char;1;723;2157
0H97XZZ;0H9;0;0H9;categoria_3_char;4;28;9118
0HB5XZZ;0HB;0;0HB;categoria_3_char;3;206;9118
0HPPXKZ;0HP;0;rare_sec_0;seccion_rare;3;7;9118
0HR0X74;0HR;0;0HR;categoria_3_char;2;92;9118
0HR0XK3;0HR;0;0HR;categoria_3_char;1;92;9118
0HR6XK3;0HR;0;0HR;categoria_3_char;1;92;9118
0NB70ZZ;0NB;0;0NB;categoria_3_char;1;22;9118
HZ90ZZZ;HZ9;H;rare_sec_H;seccion_rare;9;16;42
041L0JM;041;0;041;categoria_3_char;1;123;9118
0Y6D0Z2;0Y6;0;0Y6;categoria_3_char;4;66;9118
3E0T3TZ;3E0;3;3E0;categoria_3_char;1;1527;2182
0DNN4ZZ;0DN;0;0DN;categoria_3_char;1;28;9118
0QSK06Z;0QS;0;0QS;categoria_3_char;2;304;9118
0RSS34Z;0RS;0;rare_sec_0;seccion_rare;1;15;9118
HZ80ZZZ;HZ8;H;HZ80ZZZ;codigo_completo;13;17;42
0QS604Z;0QS;0;0QS;categoria_3_char;7;304;9118
0DF58ZZ;0DF;0;rare_sec_0;seccion_rare;1;1;9118
0JHG3XZ;0JH;0;0JH;categoria_3_char;2;219;9118
02CG0ZZ;02C;0;rare_sec_0;seccion_rare;1;19;9118
03BT0ZX;03B;0;03B;categoria_3_char;1;68;9118
09C3XZZ;09C;0;rare_sec_0;seccion_rare;2;3;9118
09C4XZZ;09C;0;rare_sec_0;seccion_rare;2;3;9118
0DBM8ZX;0DB;0;0DBM8ZX;codigo_completo;21;882;9118
0T9680Z;0T9;0;0T9680Z;codigo_completo;25;327;9118
0WBH0ZZ;0WB;0;rare_sec_0;seccion_rare;1;14;9118
0QSG04Z;0QS;0;0QSG04Z;codigo_completo;29;304;9118
3E033HZ;3E0;3;3E0;categoria_3_char;1;1527;2182
0BBR0ZZ;0BB;0;0BB;categoria_3_char;1;91;9118
0FB10ZZ;0FB;0;0FB;categoria_3_char;6;89;9118
081Y0Z3;081;0;rare_sec_0;seccion_rare;2;5;9118
09QL0ZZ;09Q;0;09Q;categoria_3_char;1;94;9118
0B5J8ZZ;0B5;0;rare_sec_0;seccion_rare;2;4;9118
0LBL0ZZ;0LB;0;0LB;categoria_3_char;8;83;9118
041L0JH;041;0;041;categoria_3_char;2;123;9118
095L8ZZ;095;0;095;categoria_3_char;3;40;9118
099U4ZZ;099;0;099;categoria_3_char;5;87;9118
099V4ZZ;099;0;099;categoria_3_char;4;87;9118
09B60ZZ;09B;0;09B;categoria_3_char;2;63;9118
0CDXXZ0;0CD;0;0CDXXZ0;codigo_completo;10;36;9118
0N9T0ZZ;0N9;0;rare_sec_0;seccion_rare;1;3;9118
BW241ZZ;BW2;B;BW241ZZ;codigo_completo;21;63;1410
BW2F1ZZ;BW2;B;BW2;categoria_3_char;1;63;1410
0DW847Z;0DW;0;rare_sec_0;seccion_rare;3;13;9118
0QS606Z;0QS;0;0QS;categoria_3_char;4;304;9118
0DSN4ZZ;0DS;0;rare_sec_0;seccion_rare;1;7;9118
0QS806Z;0QS;0;0QS;categoria_3_char;3;304;9118
0H95XZZ;0H9;0;0H9;categoria_3_char;1;28;9118
0PSJ04Z;0PS;0;0PSJ04Z;codigo_completo;35;181;9118
0NSP04Z;0NS;0;rare_sec_0;seccion_rare;1;9;9118
0CT90ZZ;0CT;0;0CT;categoria_3_char;2;44;9118
0LBQ4ZZ;0LB;0;0LB;categoria_3_char;5;83;9118
0Q8P0ZZ;0Q8;0;0Q8P0ZZ;codigo_completo;13;50;9118
0HR3X74;0HR;0;0HR;categoria_3_char;1;92;9118
0QPL04Z;0QP;0;0QP;categoria_3_char;2;78;9118
0QPN04Z;0QP;0;0QP;categoria_3_char;1;78;9118
0RGS07Z;0RG;0;0RG;categoria_3_char;1;108;9118
0L8V0ZZ;0L8;0;rare_sec_0;seccion_rare;2;9;9118
0KQS0ZZ;0KQ;0;0KQ;categoria_3_char;1;50;9118
081Y0J3;081;0;rare_sec_0;seccion_rare;2;5;9118
0D8R3ZZ;0D8;0;rare_sec_0;seccion_rare;2;11;9118
0LQM0ZZ;0LQ;0;0LQ;categoria_3_char;1;45;9118
07T74ZZ;07T;0;07T;categoria_3_char;5;91;9118
0BTC4ZZ;0BT;0;0BT;categoria_3_char;3;20;9118
0W9G3ZX;0W9;0;0W9;categoria_3_char;4;291;9118
0WPBX0Z;0WP;0;0WP;categoria_3_char;4;22;9118
0F9030Z;0F9;0;0F9;categoria_3_char;3;46;9118
BF110ZZ;BF1;B;BF1;categoria_3_char;2;87;1410
0LXP0ZZ;0LX;0;rare_sec_0;seccion_rare;2;12;9118
0W9F3ZZ;0W9;0;0W9;categoria_3_char;5;291;9118
07993ZX;079;0;rare_sec_0;seccion_rare;2;17;9118
07T90ZZ;07T;0;07T;categoria_3_char;1;91;9118
0H9U3ZX;0H9;0;0H9;categoria_3_char;2;28;9118
0HB1XZX;0HB;0;0HB;categoria_3_char;2;206;9118
0SWBXJZ;0SW;0;rare_sec_0;seccion_rare;1;9;9118
0QSH04Z;0QS;0;0QSH04Z;codigo_completo;26;304;9118
3E0430M;3E0;3;3E0430M;codigo_completo;24;1527;2182
0JHD3XZ;0JH;0;0JH;categoria_3_char;4;219;9118
0LBM0ZZ;0LB;0;0LB;categoria_3_char;3;83;9118
0DB18ZX;0DB;0;0DB;categoria_3_char;9;882;9118
0CBT8ZZ;0CB;0;0CB;categoria_3_char;1;39;9118
0CBV8ZZ;0CB;0;0CB;categoria_3_char;1;39;9118
0SNCXZZ;0SN;0;rare_sec_0;seccion_rare;1;4;9118
0VNT0ZZ;0VN;0;rare_sec_0;seccion_rare;1;7;9118
0VUS0JZ;0VU;0;rare_sec_0;seccion_rare;2;2;9118
07DR0ZZ;07D;0;07DR0ZZ;codigo_completo;15;77;9118
0MQN0ZZ;0MQ;0;0MQ;categoria_3_char;3;34;9118
0Q8D0ZZ;0Q8;0;0Q8;categoria_3_char;1;50;9118
0SNC0ZZ;0SN;0;rare_sec_0;seccion_rare;1;4;9118
0DN60ZZ;0DN;0;0DN;categoria_3_char;1;28;9118
0JC60ZZ;0JC;0;rare_sec_0;seccion_rare;1;8;9118
0QB30ZZ;0QB;0;0QB30ZZ;codigo_completo;13;187;9118
8E0YXBZ;8E0;8;8E0;categoria_3_char;4;94;94
0SPB0KZ;0SP;0;0SP;categoria_3_char;1;39;9118
0SRD0JA;0SR;0;0SR;categoria_3_char;2;525;9118
0MQT0ZZ;0MQ;0;0MQ;categoria_3_char;3;34;9118
0KX80Z2;0KX;0;rare_sec_0;seccion_rare;1;9;9118
0NSBXZZ;0NS;0;rare_sec_0;seccion_rare;2;9;9118
0F9C8ZZ;0F9;0;0F9;categoria_3_char;3;46;9118
0W9G0ZX;0W9;0;0W9;categoria_3_char;1;291;9118
BF4CZZZ;BF4;B;BF4CZZZ;codigo_completo;32;61;1410
0DQ68ZZ;0DQ;0;0DQ;categoria_3_char;3;49;9118
3E0G8TZ;3E0;3;3E0;categoria_3_char;3;1527;2182
0PSCXZZ;0PS;0;0PS;categoria_3_char;1;181;9118
00C00ZZ;00C;0;rare_sec_0;seccion_rare;1;5;9118
03UL0JZ;03U;0;rare_sec_0;seccion_rare;7;17;9118
0QPG04Z;0QP;0;0QP;categoria_3_char;8;78;9118
0DP58DZ;0DP;0;0DP;categoria_3_char;4;31;9118
0MQS0ZZ;0MQ;0;0MQ;categoria_3_char;1;34;9118
0SRD0L9;0SR;0;0SR;categoria_3_char;2;525;9118
0RRJ0JZ;0RR;0;0RR;categoria_3_char;7;45;9118
0PB90ZZ;0PB;0;0PB;categoria_3_char;1;23;9118
0PH904Z;0PH;0;rare_sec_0;seccion_rare;1;6;9118
0PU907Z;0PU;0;rare_sec_0;seccion_rare;1;5;9118
0MQQ0ZZ;0MQ;0;0MQ;categoria_3_char;1;34;9118
0PTN0ZZ;0PT;0;rare_sec_0;seccion_rare;2;5;9118
0RGR04Z;0RG;0;0RG;categoria_3_char;1;108;9118
0TB10ZZ;0TB;0;0TB;categoria_3_char;3;153;9118
0DBH4ZX;0DB;0;0DB;categoria_3_char;2;882;9118
0SH00CZ;0SH;0;rare_sec_0;seccion_rare;2;9;9118
0F998ZX;0F9;0;0F9;categoria_3_char;1;46;9118
0FB98ZZ;0FB;0;0FB;categoria_3_char;1;89;9118
0JPT0WZ;0JP;0;0JPT0WZ;codigo_completo;13;48;9118
0Y960ZZ;0Y9;0;rare_sec_0;seccion_rare;2;6;9118
B31R1ZZ;B31;B;B31R1ZZ;codigo_completo;10;48;1410
0B998ZX;0B9;0;0B9;categoria_3_char;5;111;9118
0BB98ZX;0BB;0;0BB;categoria_3_char;1;91;9118
0F904ZX;0F9;0;0F9;categoria_3_char;1;46;9118
0FBD8ZX;0FB;0;0FB;categoria_3_char;3;89;9118
0FB13ZX;0FB;0;0FB;categoria_3_char;2;89;9118
0HBHXZX;0HB;0;0HB;categoria_3_char;2;206;9118
0F758DZ;0F7;0;0F7;categoria_3_char;2;61;9118
0F958ZZ;0F9;0;0F9;categoria_3_char;1;46;9118
0F968ZZ;0F9;0;0F9;categoria_3_char;2;46;9118
3E0H8GC;3E0;3;3E0;categoria_3_char;1;1527;2182
B246ZZZ;B24;B;B24;categoria_3_char;7;347;1410
02PY03Z;02P;0;rare_sec_0;seccion_rare;7;13;9118
0SRB0JA;0SR;0;0SR;categoria_3_char;2;525;9118
